feature,importance
product_name_Titleist Pro V1x High Numbers Golf Balls,3.729494111635068e-05
order_country_Sudan,3.717402234148508e-05
order_country_Tanzania,3.67539329977955e-05
department_name_Health and Beauty,3.67314533484309e-05
order_country_Uganda,3.630107587589703e-05
order_country_Chile,3.577241373574213e-05
product_name_Clicgear 8.0 Shoe Brush,3.5650546430317436e-05
customer_state_RI,3.553890124246088e-05
order_country_Martinica,3.487728965885116e-05
order_country_Denmark,3.446287870740164e-05
product_name_Team Golf St. Louis Cardinals Putter Grip,3.4265504458924304e-05
order_country_Portugal,3.4152555952945065e-05
order_country_Mozambique,3.39966067945592e-05
product_name_Hirzl Women's Hybrid Golf Glove,3.302538652794029e-05
product_name_Smart watch,3.3000127794193565e-05
product_name_Glove It Women's Mod Oval 3-Zip Carry All Gol,3.242301458261369e-05
product_name_Nike Men's Fingertrap Max Training Shoe,3.2120691284318346e-05
order_country_Trinidad and Tobago,3.1890022602682124e-05
order_country_Bangladesh,3.174512729590255e-05
order_country_Taiwan,3.163635209045366e-05
product_name_Adult dog supplies,3.121017061227841e-05
category_name_Consumer Electronics,3.1115990261261435e-05
category_name_DVDs,3.083355879694516e-05
product_name_Under Armour Kids' Mercenary Slide,3.062600826702126e-05
product_name_Under Armour Men's Compression EV SL Slide,3.0350066912720745e-05
order_country_Kazakhstan,3.0266016036981165e-05
order_country_Mali,2.9995910792797545e-05
category_name_Golf Shoes,2.9635353004774927e-05
product_name_Porcelain crafts,2.9492657666790657e-05
order_country_Finland,2.923619118582576e-05
product_name_Web Camera,2.8777698891422256e-05
product_name_ENO Atlas Hammock Straps,2.873222852227383e-05
product_name_adidas Kids' F5 Messi FG Soccer Cleat,2.8657338816958983e-05
product_name_Under Armour Women's Ignite Slide,2.8636303986009272e-05
category_name_Tennis & Racquet,2.862190823301564e-05
product_name_Titleist Pro V1x Golf Balls,2.808977066776513e-05
product_name_Nike Men's Deutschland Weltmeister Winners Bl,2.7919165601214678e-05
order_country_Norway,2.7050610274040846e-05
product_name_Team Golf San Francisco Giants Putter Grip,2.700620465047585e-05
product_name_Rock music,2.6744676357275257e-05
category_name_Golf Apparel,2.645614061470108e-05
product_name_Under Armour Women's Micro G Skulpt Running S,2.6095672425933182e-05
product_name_Bridgestone e6 Straight Distance NFL Carolina,2.526573726183619e-05
product_name_Under Armour Hustle Storm Medium Duffle Bag,2.4880732834873316e-05
